priceDate,market,minPrice,avgPrice,maxPrice
2024-04-07 00:00:00,노량진 2층,37500,37500,37500
2024-04-09 00:00:00,노량진 2층,37500,37500,37500
2024-04-10 00:00:00,노량진 2층,37500,37500,37500
2024-04-11 00:00:00,노량진 2층,37500,37500,37500
2024-04-12 00:00:00,노량진 2층,37500,37500,37500
2024-04-13 00:00:00,노량진 2층,37500,37500,37500
2024-04-14 00:00:00,노량진 2층,37500,37500,37500
2024-04-15 00:00:00,노량진 2층,37500,37500,37500
2024-04-16 00:00:00,노량진 2층,37500,37500,37500
2024-09-29 00:00:00,가락시장,45000,45000,45000
2024-09-30 00:00:00,가락시장,45000,45000,45000
2024-10-01 00:00:00,가락시장,45000,45000,45000
2024-10-01 00:00:00,노량진 1층,50000,50000,50000
2024-10-02 00:00:00,가락시장,45000,45000,45000
2024-10-02 00:00:00,노량진 1층,50000,50000,50000
2024-10-03 00:00:00,가락시장,45000,45000,45000
2024-10-03 00:00:00,노량진 1층,50000,50000,50000
2024-10-04 00:00:00,가락시장,45000,45000,45000
2024-10-04 00:00:00,노량진 1층,50000,50000,50000
2024-10-05 00:00:00,가락시장,45000,45000,45000
2024-10-05 00:00:00,노량진 1층,37500,42500,47500
2024-10-05 00:00:00,노량진 2층,60000,60000,60000
2024-10-05 00:00:00,안양평촌농수산물시장,40000,40000,40000
2024-10-06 00:00:00,가락시장,45000,45000,45000
2024-10-06 00:00:00,노량진 1층,37500,41250,42500
2024-10-06 00:00:00,노량진 2층,60000,60000,60000
2024-10-07 00:00:00,가락시장,45000,45000,45000
2024-10-07 00:00:00,노량진 1층,37500,40500,42500
2024-10-07 00:00:00,노량진 2층,47500,47500,47500
2024-10-07 00:00:00,안양평촌농수산물시장,40000,40000,40000
2024-10-08 00:00:00,가락시장,45000,61670,70000
2024-10-08 00:00:00,노량진 1층,37500,40835,42500
2024-10-08 00:00:00,노량진 2층,47500,47500,47500
2024-10-09 00:00:00,가락시장,45000,61670,70000
2024-10-09 00:00:00,노량진 1층,37500,40835,42500
2024-10-09 00:00:00,노량진 2층,47500,47500,47500
2024-10-09 00:00:00,안양평촌농수산물시장,30000,30000,30000
2024-10-10 00:00:00,가락시장,45000,61670,70000
2024-10-10 00:00:00,노량진 1층,37500,41075,42500
2024-10-10 00:00:00,노량진 2층,47500,47500,47500
2024-10-10 00:00:00,안양평촌농수산물시장,30000,30000,30000
2024-10-11 00:00:00,가락시장,45000,61670,70000
2024-10-11 00:00:00,노량진 1층,37500,45000,60000
2024-10-11 00:00:00,노량진 2층,37500,48750,60000
2024-10-11 00:00:00,안양평촌농수산물시장,30000,30000,30000
2024-10-12 00:00:00,가락시장,45000,61670,70000
2024-10-12 00:00:00,노량진 1층,37500,45000,60000
2024-10-12 00:00:00,노량진 2층,37500,48750,60000
2024-10-12 00:00:00,안양평촌농수산물시장,30000,30000,30000
2024-10-13 00:00:00,가락시장,45000,61670,70000
2024-10-13 00:00:00,노량진 1층,37500,44500,60000
2024-10-13 00:00:00,노량진 2층,37500,48750,60000
2024-10-13 00:00:00,안양평촌농수산물시장,30000,30000,30000
2024-10-14 00:00:00,가락시장,45000,47500,50000
2024-10-14 00:00:00,노량진 1층,37500,44170,60000
2024-10-14 00:00:00,노량진 2층,37500,48750,60000
2024-10-14 00:00:00,안양평촌농수산물시장,30000,30000,30000
2024-10-15 00:00:00,가락시장,45000,47500,50000
2024-10-15 00:00:00,노량진 1층,37500,44170,60000
2024-10-15 00:00:00,노량진 2층,37500,48750,60000
2024-10-16 00:00:00,가락시장,45000,47500,50000
2024-10-16 00:00:00,노량진 1층,37500,44170,60000
2024-10-16 00:00:00,노량진 2층,37500,45835,57500
2024-10-16 00:00:00,안양평촌농수산물시장,30000,30000,30000
2024-10-17 00:00:00,가락시장,40000,45000,50000
2024-10-17 00:00:00,노량진 1층,37500,44170,60000
2024-10-17 00:00:00,노량진 2층,37500,45835,57500
2024-10-18 00:00:00,가락시장,40000,45000,50000
2024-10-18 00:00:00,구리농수산물시장,35000,35000,35000
2024-10-18 00:00:00,노량진 1층,37500,44170,60000
2024-10-18 00:00:00,노량진 2층,35000,40835,57500
2024-10-18 00:00:00,안양평촌농수산물시장,30000,30000,30000
2024-10-19 00:00:00,가락시장,40000,45000,50000
2024-10-19 00:00:00,구리농수산물시장,42500,42500,42500
2024-10-19 00:00:00,노량진 1층,37500,44170,60000
2024-10-19 00:00:00,노량진 2층,37500,45835,57500
2024-10-19 00:00:00,안양평촌농수산물시장,30000,30000,30000
2024-10-20 00:00:00,가락시장,40000,45000,50000
2024-10-20 00:00:00,구리농수산물시장,42500,45835,47500
2024-10-20 00:00:00,노량진 1층,37500,44000,60000
2024-10-20 00:00:00,노량진 2층,35000,40005,47500
2024-10-21 00:00:00,가락시장,40000,45000,50000
2024-10-21 00:00:00,구리농수산물시장,42500,45835,47500
2024-10-21 00:00:00,노량진 1층,37500,44000,60000
2024-10-21 00:00:00,노량진 2층,35000,40835,57500
2024-10-21 00:00:00,안양평촌농수산물시장,30000,30000,30000
2024-10-22 00:00:00,가락시장,40000,45000,50000
2024-10-22 00:00:00,구리농수산물시장,42500,45835,47500
2024-10-22 00:00:00,노량진 1층,35000,42500,60000
2024-10-22 00:00:00,노량진 2층,35000,40835,57500
2024-10-22 00:00:00,안양평촌농수산물시장,30000,30000,30000
2024-10-23 00:00:00,가락시장,40000,45000,50000
2024-10-23 00:00:00,구리농수산물시장,42500,45835,47500
2024-10-23 00:00:00,노량진 1층,32500,40625,60000
2024-10-23 00:00:00,노량진 2층,35000,40835,57500
2024-10-23 00:00:00,소래포구종합어시장,35000,37500,40000
2024-10-23 00:00:00,안양평촌농수산물시장,30000,30000,30000
2024-10-24 00:00:00,가락시장,40000,45000,50000
2024-10-24 00:00:00,구리농수산물시장,37500,42500,47500
2024-10-24 00:00:00,노량진 1층,32500,40820,60000
2024-10-24 00:00:00,노량진 2층,35000,40835,57500
2024-10-24 00:00:00,소래포구종합어시장,35000,37500,40000
2024-10-24 00:00:00,안양평촌농수산물시장,30000,36670,40000
2024-10-25 00:00:00,가락시장,37500,43930,55000
2024-10-25 00:00:00,구리농수산물시장,37500,42500,47500
2024-10-25 00:00:00,노량진 1층,32500,41760,60000
2024-10-25 00:00:00,노량진 2층,35000,40835,57500
2024-10-25 00:00:00,마포농수산물시장,35000,35000,35000
2024-10-25 00:00:00,소래포구종합어시장,35000,37500,40000
2024-10-25 00:00:00,안양평촌농수산물시장,30000,36670,40000
2024-10-26 00:00:00,가락시장,37500,43930,55000
2024-10-26 00:00:00,구리농수산물시장,37500,40000,42500
2024-10-26 00:00:00,노량진 1층,35000,43440,60000
2024-10-26 00:00:00,노량진 2층,35000,40835,57500
2024-10-26 00:00:00,마포농수산물시장,35000,35000,35000
2024-10-26 00:00:00,소래포구종합어시장,40000,40000,40000
2024-10-26 00:00:00,안양평촌농수산물시장,30000,36670,40000
2024-10-27 00:00:00,가락시장,37500,42500,50000
2024-10-27 00:00:00,구리농수산물시장,37500,40000,42500
2024-10-27 00:00:00,노량진 1층,32500,41985,60000
2024-10-27 00:00:00,노량진 2층,35000,42505,57500
2024-10-27 00:00:00,마포농수산물시장,35000,35000,35000
2024-10-27 00:00:00,소래포구종합어시장,35000,37500,40000
2024-10-27 00:00:00,안양평촌농수산물시장,30000,35000,40000
2024-10-28 00:00:00,가락시장,37500,42500,50000
2024-10-28 00:00:00,구리농수산물시장,37500,41670,45000
2024-10-28 00:00:00,노량진 1층,32500,41950,60000
2024-10-28 00:00:00,노량진 2층,35000,42505,57500
2024-10-28 00:00:00,마포농수산물시장,40000,40000,40000
2024-10-28 00:00:00,소래포구종합어시장,40000,40000,40000
2024-10-28 00:00:00,안양평촌농수산물시장,30000,36670,40000
2024-10-29 00:00:00,가락시장,37500,42500,50000
2024-10-29 00:00:00,구리농수산물시장,37500,41250,45000
2024-10-29 00:00:00,노량진 1층,32500,42610,60000
2024-10-29 00:00:00,노량진 2층,35000,42505,57500
2024-10-29 00:00:00,마포농수산물시장,40000,40000,40000
2024-10-29 00:00:00,소래포구종합어시장,35000,37500,40000
2024-10-29 00:00:00,안양평촌농수산물시장,40000,40000,40000
2024-10-30 00:00:00,가락시장,37500,42500,50000
2024-10-30 00:00:00,강서농수산물시장,40000,40000,40000
2024-10-30 00:00:00,구리농수산물시장,37500,41250,45000
2024-10-30 00:00:00,노량진 1층,32500,42225,60000
2024-10-30 00:00:00,노량진 2층,35000,42505,57500
2024-10-30 00:00:00,마포농수산물시장,40000,40000,40000
2024-10-30 00:00:00,소래포구종합어시장,35000,37500,40000
2024-10-30 00:00:00,안양평촌농수산물시장,30000,35000,40000
2024-10-31 00:00:00,가락시장,37500,42500,50000
2024-10-31 00:00:00,강서농수산물시장,40000,40000,40000
2024-10-31 00:00:00,구리농수산물시장,37500,41250,45000
2024-10-31 00:00:00,노량진 1층,32500,42225,60000
2024-10-31 00:00:00,노량진 2층,35000,41670,57500
2024-10-31 00:00:00,마포농수산물시장,40000,40000,40000
2024-10-31 00:00:00,소래포구종합어시장,35000,37500,40000
2024-10-31 00:00:00,안양평촌농수산물시장,30000,35000,40000
2024-11-01 00:00:00,가락시장,37500,42500,50000
2024-11-01 00:00:00,강서농수산물시장,40000,40000,40000
2024-11-01 00:00:00,구리농수산물시장,37500,41250,45000
2024-11-01 00:00:00,노량진 1층,32500,42225,60000
2024-11-01 00:00:00,노량진 2층,35000,41670,57500
2024-11-01 00:00:00,마포농수산물시장,40000,40000,40000
2024-11-01 00:00:00,소래포구종합어시장,35000,37500,40000
2024-11-01 00:00:00,수원농수산물시장,37500,38750,40000
2024-11-01 00:00:00,안양평촌농수산물시장,40000,40000,40000
2024-11-02 00:00:00,가락시장,37500,42500,50000
2024-11-02 00:00:00,강서농수산물시장,40000,40000,40000
2024-11-02 00:00:00,구리농수산물시장,37500,41250,45000
2024-11-02 00:00:00,노량진 1층,35000,43750,60000
2024-11-02 00:00:00,노량진 2층,35000,42500,57500
2024-11-02 00:00:00,마포농수산물시장,40000,40000,40000
2024-11-02 00:00:00,소래포구종합어시장,35000,37500,40000
2024-11-02 00:00:00,수원농수산물시장,37500,38750,40000
2024-11-02 00:00:00,안양평촌농수산물시장,30000,35000,40000
2024-11-03 00:00:00,가락시장,37500,42500,50000
2024-11-03 00:00:00,강서농수산물시장,40000,40000,40000
2024-11-03 00:00:00,구리농수산물시장,37500,41250,45000
2024-11-03 00:00:00,노량진 1층,30000,42780,60000
2024-11-03 00:00:00,노량진 2층,35000,41875,57500
2024-11-03 00:00:00,마포농수산물시장,40000,40000,40000
2024-11-03 00:00:00,소래포구종합어시장,40000,40000,40000
2024-11-04 00:00:00,가락시장,37500,42500,50000
2024-11-04 00:00:00,강서농수산물시장,40000,40000,40000
2024-11-04 00:00:00,구리농수산물시장,37500,41670,45000
2024-11-04 00:00:00,노량진 1층,30000,42500,60000
2024-11-04 00:00:00,노량진 2층,35000,41875,57500
2024-11-04 00:00:00,마포농수산물시장,40000,40000,40000
2024-11-04 00:00:00,소래포구종합어시장,35000,37500,40000
2024-11-04 00:00:00,수원농수산물시장,40000,40000,40000
2024-11-04 00:00:00,안양평촌농수산물시장,30000,36670,40000
2024-11-05 00:00:00,가락시장,37500,42500,50000
2024-11-05 00:00:00,강서농수산물시장,40000,40000,40000
2024-11-05 00:00:00,구리농수산물시장,37500,41250,45000
2024-11-05 00:00:00,노량진 1층,30000,42500,60000
2024-11-05 00:00:00,노량진 2층,35000,41875,57500
2024-11-05 00:00:00,마포농수산물시장,40000,40000,40000
2024-11-05 00:00:00,소래포구종합어시장,37500,38750,40000
2024-11-05 00:00:00,수원농수산물시장,40000,40000,40000
2024-11-05 00:00:00,안양평촌농수산물시장,30000,36670,40000
2024-11-06 00:00:00,가락시장,37500,42500,50000
2024-11-06 00:00:00,강서농수산물시장,40000,40000,40000
2024-11-06 00:00:00,구리농수산물시장,37500,41250,45000
2024-11-06 00:00:00,노량진 1층,30000,41755,60000
2024-11-06 00:00:00,노량진 2층,35000,41875,60000
2024-11-06 00:00:00,마포농수산물시장,40000,40000,40000
2024-11-06 00:00:00,소래포구종합어시장,37500,38750,40000
2024-11-06 00:00:00,수원농수산물시장,40000,40000,40000
2024-11-06 00:00:00,안양평촌농수산물시장,30000,35000,40000
2024-11-07 00:00:00,가락시장,37500,42500,50000
2024-11-07 00:00:00,강서농수산물시장,40000,40000,40000
2024-11-07 00:00:00,구리농수산물시장,37500,41250,45000
2024-11-07 00:00:00,노량진 1층,32500,42750,60000
2024-11-07 00:00:00,노량진 2층,35000,41875,60000
2024-11-07 00:00:00,마포농수산물시장,40000,40000,40000
2024-11-07 00:00:00,부산민락어민활어직판장,45000,45000,45000
2024-11-07 00:00:00,소래포구종합어시장,37500,38750,40000
2024-11-07 00:00:00,수원농수산물시장,40000,40000,40000
2024-11-07 00:00:00,안양평촌농수산물시장,30000,36670,40000
2024-11-08 00:00:00,가락시장,37500,46460,52500
2024-11-08 00:00:00,강서농수산물시장,40000,40000,40000
2024-11-08 00:00:00,구리농수산물시장,37500,41250,45000
2024-11-08 00:00:00,노량진 1층,35000,43755,60000
2024-11-08 00:00:00,노량진 2층,40000,40000,40000
2024-11-08 00:00:00,마포농수산물시장,40000,40000,40000
2024-11-08 00:00:00,부산민락어민활어직판장,45000,45000,45000
2024-11-08 00:00:00,소래포구종합어시장,37500,38750,40000
2024-11-08 00:00:00,수원농수산물시장,37500,39170,40000
2024-11-08 00:00:00,안양평촌농수산물시장,30000,36670,40000
2024-11-08 00:00:00,인천종합연안부두어시장,40000,42500,45000
2024-11-09 00:00:00,가락시장,37500,46460,52500
2024-11-09 00:00:00,강서농수산물시장,40000,46670,50000
2024-11-09 00:00:00,구리농수산물시장,37500,41250,45000
2024-11-09 00:00:00,노량진 1층,35000,43740,60000
2024-11-09 00:00:00,노량진 2층,37500,45625,60000
2024-11-09 00:00:00,마포농수산물시장,45000,45000,45000
2024-11-09 00:00:00,부산민락어민활어직판장,45000,45000,45000
2024-11-09 00:00:00,소래포구종합어시장,37500,40000,45000
2024-11-09 00:00:00,수원농수산물시장,37500,41250,45000
2024-11-09 00:00:00,안양평촌농수산물시장,30000,40000,45000
2024-11-09 00:00:00,인천종합연안부두어시장,40000,42500,45000
2024-11-10 00:00:00,가락시장,42500,47615,52500
2024-11-10 00:00:00,강서농수산물시장,40000,45000,50000
2024-11-10 00:00:00,구리농수산물시장,37500,41250,45000
2024-11-10 00:00:00,노량진 1층,35000,43740,60000
2024-11-10 00:00:00,노량진 2층,37500,45625,60000
2024-11-10 00:00:00,마포농수산물시장,45000,45000,45000
2024-11-10 00:00:00,부산민락어민활어직판장,45000,45000,45000
2024-11-10 00:00:00,소래포구종합어시장,37500,40000,45000
2024-11-10 00:00:00,수원농수산물시장,45000,45000,45000
2024-11-10 00:00:00,안양평촌농수산물시장,30000,36670,40000
2024-11-10 00:00:00,인천종합연안부두어시장,40000,40000,40000
2024-11-11 00:00:00,가락시장,42500,47790,52500
2024-11-11 00:00:00,강서농수산물시장,40000,40000,40000
2024-11-11 00:00:00,구리농수산물시장,37500,41670,45000
2024-11-11 00:00:00,노량진 1층,35000,45280,60000
2024-11-11 00:00:00,노량진 2층,42500,48335,60000
2024-11-11 00:00:00,마포농수산물시장,45000,45000,45000
2024-11-11 00:00:00,부산민락어민활어직판장,45000,45000,45000
2024-11-11 00:00:00,소래포구종합어시장,37500,40000,45000
2024-11-11 00:00:00,수원농수산물시장,37500,38750,40000
2024-11-11 00:00:00,안양평촌농수산물시장,30000,37500,45000
2024-11-11 00:00:00,인천종합연안부두어시장,40000,40000,40000
2024-11-12 00:00:00,가락시장,42500,47710,52500
2024-11-12 00:00:00,강서농수산물시장,40000,46670,50000
2024-11-12 00:00:00,구리농수산물시장,37500,41670,45000
2024-11-12 00:00:00,노량진 1층,35000,45420,60000
2024-11-12 00:00:00,노량진 2층,42500,48335,60000
2024-11-12 00:00:00,마포농수산물시장,45000,45000,45000
2024-11-12 00:00:00,부산민락어민활어직판장,45000,45000,45000
2024-11-12 00:00:00,소래포구종합어시장,40000,42500,45000
2024-11-12 00:00:00,수원농수산물시장,37500,41670,45000
2024-11-12 00:00:00,안양평촌농수산물시장,30000,40000,50000
2024-11-12 00:00:00,인천종합연안부두어시장,40000,40000,40000
2024-11-13 00:00:00,가락시장,42500,47710,52500
2024-11-13 00:00:00,강서농수산물시장,40000,45000,50000
2024-11-13 00:00:00,구리농수산물시장,37500,41670,45000
2024-11-13 00:00:00,노량진 1층,35000,45420,60000
2024-11-13 00:00:00,노량진 2층,42500,48335,60000
2024-11-13 00:00:00,마포농수산물시장,45000,45000,45000
2024-11-13 00:00:00,소래포구종합어시장,37500,40000,45000
2024-11-13 00:00:00,수원농수산물시장,37500,41670,45000
2024-11-13 00:00:00,안양평촌농수산물시장,30000,43340,50000
2024-11-13 00:00:00,인천종합연안부두어시장,40000,42500,45000
2024-11-14 00:00:00,가락시장,42500,47790,52500
2024-11-14 00:00:00,강서농수산물시장,40000,45000,50000
2024-11-14 00:00:00,구리농수산물시장,37500,41670,45000
2024-11-14 00:00:00,노량진 1층,35000,45285,60000
2024-11-14 00:00:00,노량진 2층,40000,47500,60000
2024-11-14 00:00:00,마포농수산물시장,45000,45000,45000
2024-11-14 00:00:00,부산민락어민활어직판장,45000,45000,45000
2024-11-14 00:00:00,소래포구종합어시장,37500,40000,45000
2024-11-14 00:00:00,수원농수산물시장,37500,41670,45000
2024-11-14 00:00:00,안양평촌농수산물시장,30000,43340,50000
2024-11-14 00:00:00,인천종합연안부두어시장,40000,40000,40000
2024-11-15 00:00:00,가락시장,42500,47710,52500
2024-11-15 00:00:00,강서농수산물시장,40000,46670,50000
2024-11-15 00:00:00,구리농수산물시장,37500,41670,45000
2024-11-15 00:00:00,노량진 1층,35000,45425,60000
2024-11-15 00:00:00,노량진 2층,40000,47500,60000
2024-11-15 00:00:00,마포농수산물시장,45000,45000,45000
2024-11-15 00:00:00,부산민락어민활어직판장,45000,45000,45000
2024-11-15 00:00:00,소래포구종합어시장,37500,40000,45000
2024-11-15 00:00:00,수원농수산물시장,42500,43750,45000
2024-11-15 00:00:00,안양평촌농수산물시장,50000,50000,50000
2024-11-15 00:00:00,인천종합연안부두어시장,40000,40000,40000
2024-11-16 00:00:00,가락시장,42500,47710,52500
2024-11-16 00:00:00,강서농수산물시장,40000,40000,40000
2024-11-16 00:00:00,구리농수산물시장,37500,41670,45000
2024-11-16 00:00:00,노량진 1층,35000,45920,60000
2024-11-16 00:00:00,노량진 2층,40000,47500,60000
2024-11-16 00:00:00,마포농수산물시장,45000,45000,45000
2024-11-16 00:00:00,부산민락어민활어직판장,45000,45000,45000
2024-11-16 00:00:00,소래포구종합어시장,37500,40000,45000
2024-11-16 00:00:00,수원농수산물시장,42500,43750,45000
2024-11-16 00:00:00,안양평촌농수산물시장,30000,43340,50000
2024-11-16 00:00:00,인천종합연안부두어시장,40000,42500,45000
2024-11-17 00:00:00,가락시장,42500,47710,52500
2024-11-17 00:00:00,강서농수산물시장,40000,45000,50000
2024-11-17 00:00:00,구리농수산물시장,37500,41670,45000
2024-11-17 00:00:00,노량진 1층,35000,45970,60000
2024-11-17 00:00:00,노량진 2층,40000,47500,60000
2024-11-17 00:00:00,마포농수산물시장,45000,45000,45000
2024-11-17 00:00:00,부산민락어민활어직판장,45000,45000,45000
2024-11-17 00:00:00,소래포구종합어시장,37500,40000,45000
2024-11-17 00:00:00,인천종합연안부두어시장,40000,40000,40000
2024-11-18 00:00:00,가락시장,42500,47710,52500
2024-11-18 00:00:00,강서농수산물시장,40000,46670,50000
2024-11-18 00:00:00,구리농수산물시장,37500,42500,45000
2024-11-18 00:00:00,노량진 1층,35000,45720,60000
2024-11-18 00:00:00,노량진 2층,40000,47500,60000
2024-11-18 00:00:00,마포농수산물시장,45000,45000,45000
2024-11-18 00:00:00,부산민락어민활어직판장,45000,45000,45000
2024-11-18 00:00:00,소래포구종합어시장,37500,40000,45000
2024-11-18 00:00:00,수원농수산물시장,42500,43750,45000
2024-11-18 00:00:00,안양평촌농수산물시장,30000,40000,50000
2024-11-18 00:00:00,인천종합연안부두어시장,40000,40000,40000
2024-11-19 00:00:00,가락시장,42500,47710,52500
2024-11-19 00:00:00,강서농수산물시장,40000,40000,40000
2024-11-19 00:00:00,구리농수산물시장,37500,41670,45000
2024-11-19 00:00:00,노량진 1층,35000,45925,60000
2024-11-19 00:00:00,노량진 2층,40000,47500,60000
2024-11-19 00:00:00,마포농수산물시장,45000,45000,45000
2024-11-19 00:00:00,부산민락어민활어직판장,45000,45000,45000
2024-11-19 00:00:00,소래포구종합어시장,37500,40000,45000
2024-11-19 00:00:00,수원농수산물시장,42500,43750,45000
2024-11-19 00:00:00,안양평촌농수산물시장,30000,43340,50000
2024-11-19 00:00:00,인천종합연안부두어시장,40000,42500,45000
2024-11-20 00:00:00,가락시장,42500,47960,52500
2024-11-20 00:00:00,강서농수산물시장,40000,45000,50000
2024-11-20 00:00:00,구리농수산물시장,37500,41670,45000
2024-11-20 00:00:00,노량진 1층,37500,48010,60000
2024-11-20 00:00:00,노량진 2층,42500,48335,60000
2024-11-20 00:00:00,마포농수산물시장,45000,45000,45000
2024-11-20 00:00:00,소래포구종합어시장,37500,40000,45000
2024-11-20 00:00:00,수원농수산물시장,45000,45000,45000
2024-11-20 00:00:00,안양평촌농수산물시장,30000,40000,50000
2024-11-20 00:00:00,인천종합연안부두어시장,40000,40000,40000
2024-11-21 00:00:00,가락시장,42500,47865,52500
2024-11-21 00:00:00,강서농수산물시장,40000,40000,40000
2024-11-21 00:00:00,구리농수산물시장,37500,41670,45000
2024-11-21 00:00:00,노량진 1층,35000,45925,60000
2024-11-21 00:00:00,노량진 2층,42500,48335,60000
2024-11-21 00:00:00,부산민락어민활어직판장,45000,45000,45000
2024-11-21 00:00:00,소래포구종합어시장,37500,40000,45000
2024-11-21 00:00:00,수원농수산물시장,42500,43750,45000
2024-11-21 00:00:00,안양평촌농수산물시장,30000,40000,50000
2024-11-21 00:00:00,인천종합연안부두어시장,40000,42500,45000
2024-11-22 00:00:00,가락시장,42500,47865,52500
2024-11-22 00:00:00,강서농수산물시장,40000,40000,40000
2024-11-22 00:00:00,구리농수산물시장,37500,41670,45000
2024-11-22 00:00:00,노량진 1층,35000,45925,60000
2024-11-22 00:00:00,노량진 2층,40000,47500,60000
2024-11-22 00:00:00,부산민락어민활어직판장,45000,45000,45000
2024-11-22 00:00:00,소래포구종합어시장,37500,40000,45000
2024-11-22 00:00:00,수원농수산물시장,42500,43750,45000
2024-11-22 00:00:00,안양평촌농수산물시장,30000,40000,50000
2024-11-22 00:00:00,인천종합연안부두어시장,40000,42500,45000
2024-11-23 00:00:00,가락시장,42500,48415,52500
2024-11-23 00:00:00,강서농수산물시장,40000,40000,40000
2024-11-23 00:00:00,구리농수산물시장,37500,41670,45000
2024-11-23 00:00:00,노량진 1층,35000,45280,60000
2024-11-23 00:00:00,노량진 2층,40000,46670,60000
2024-11-23 00:00:00,부산민락어민활어직판장,45000,45000,45000
2024-11-23 00:00:00,소래포구종합어시장,37500,40000,45000
2024-11-23 00:00:00,수원농수산물시장,42500,43750,45000
2024-11-23 00:00:00,안양평촌농수산물시장,30000,40000,50000
2024-11-23 00:00:00,인천종합연안부두어시장,40000,40000,40000
2024-11-24 00:00:00,가락시장,42500,48415,52500
2024-11-24 00:00:00,강서농수산물시장,40000,40000,40000
2024-11-24 00:00:00,구리농수산물시장,37500,41670,45000
2024-11-24 00:00:00,노량진 1층,35000,43375,55000
2024-11-24 00:00:00,노량진 2층,40000,47500,60000
2024-11-24 00:00:00,부산민락어민활어직판장,45000,45000,45000
2024-11-24 00:00:00,소래포구종합어시장,37500,40000,45000
2024-11-24 00:00:00,수원농수산물시장,42500,43750,45000
2024-11-24 00:00:00,안양평촌농수산물시장,30000,43340,50000
2024-11-24 00:00:00,인천종합연안부두어시장,40000,40000,40000
2024-11-25 00:00:00,가락시장,42500,48415,52500
2024-11-25 00:00:00,강서농수산물시장,40000,40000,40000
2024-11-25 00:00:00,구리농수산물시장,37500,41670,45000
2024-11-25 00:00:00,노량진 1층,35000,45180,60000
2024-11-25 00:00:00,노량진 2층,40000,47500,60000
2024-11-25 00:00:00,부산민락어민활어직판장,45000,45000,45000
2024-11-25 00:00:00,소래포구종합어시장,37500,40000,45000
2024-11-25 00:00:00,수원농수산물시장,42500,42500,42500
2024-11-25 00:00:00,안양평촌농수산물시장,50000,50000,50000
2024-11-25 00:00:00,인천종합연안부두어시장,40000,42500,45000
2024-11-26 00:00:00,가락시장,42500,48485,52500
2024-11-26 00:00:00,강서농수산물시장,40000,40000,40000
2024-11-26 00:00:00,구리농수산물시장,37500,41670,45000
2024-11-26 00:00:00,노량진 1층,32500,45240,60000
2024-11-26 00:00:00,노량진 2층,40000,47500,60000
2024-11-26 00:00:00,부산민락어민활어직판장,45000,45000,45000
2024-11-26 00:00:00,소래포구종합어시장,37500,40000,45000
2024-11-26 00:00:00,수원농수산물시장,42500,43750,45000
2024-11-26 00:00:00,안양평촌농수산물시장,50000,50000,50000
2024-11-26 00:00:00,인천종합연안부두어시장,40000,40000,40000
2024-11-27 00:00:00,가락시장,42500,48415,52500
2024-11-27 00:00:00,강서농수산물시장,40000,40000,40000
2024-11-27 00:00:00,구리농수산물시장,37500,41670,45000
2024-11-27 00:00:00,노량진 1층,32500,45240,60000
2024-11-27 00:00:00,노량진 2층,40000,47500,60000
2024-11-27 00:00:00,소래포구종합어시장,37500,41250,45000
2024-11-27 00:00:00,수원농수산물시장,42500,43750,45000
2024-11-27 00:00:00,안양평촌농수산물시장,30000,40000,50000
2024-11-27 00:00:00,인천종합연안부두어시장,40000,40000,40000
2024-11-28 00:00:00,가락시장,42500,48415,52500
2024-11-28 00:00:00,강서농수산물시장,40000,40000,40000
2024-11-28 00:00:00,구리농수산물시장,37500,41670,45000
2024-11-28 00:00:00,노량진 1층,32500,45240,60000
2024-11-28 00:00:00,노량진 2층,40000,47500,60000
2024-11-28 00:00:00,부산민락어민활어직판장,45000,45000,45000
2024-11-28 00:00:00,소래포구종합어시장,37500,40000,45000
2024-11-28 00:00:00,수원농수산물시장,42500,43750,45000
2024-11-28 00:00:00,안양평촌농수산물시장,30000,43340,50000
2024-11-28 00:00:00,인천종합연안부두어시장,40000,40000,40000
2024-11-29 00:00:00,가락시장,42500,48485,52500
2024-11-29 00:00:00,강서농수산물시장,40000,40000,40000
2024-11-29 00:00:00,구리농수산물시장,37500,41670,45000
2024-11-29 00:00:00,노량진 1층,32500,45480,60000
2024-11-29 00:00:00,노량진 2층,42500,48335,60000
2024-11-29 00:00:00,부산민락어민활어직판장,45000,45000,45000
2024-11-29 00:00:00,소래포구종합어시장,40000,42500,45000
2024-11-29 00:00:00,수원농수산물시장,42500,43750,45000
2024-11-29 00:00:00,안양평촌농수산물시장,40000,46670,50000
2024-11-29 00:00:00,인천종합연안부두어시장,40000,42500,45000
2024-11-30 00:00:00,가락시장,42500,48415,52500
2024-11-30 00:00:00,강서농수산물시장,40000,40000,40000
2024-11-30 00:00:00,구리농수산물시장,37500,41670,45000
2024-11-30 00:00:00,노량진 1층,35000,45695,60000
2024-11-30 00:00:00,노량진 2층,42500,49170,60000
2024-11-30 00:00:00,부산민락어민활어직판장,50000,50000,50000
2024-11-30 00:00:00,소래포구종합어시장,37500,40000,45000
2024-11-30 00:00:00,수원농수산물시장,42500,43750,45000
2024-11-30 00:00:00,안양평촌농수산물시장,30000,40000,50000
2024-11-30 00:00:00,인천종합연안부두어시장,40000,40000,40000
2024-12-01 00:00:00,가락시장,42500,48335,52500
2024-12-01 00:00:00,강서농수산물시장,40000,40000,40000
