priceDate,minPrice,avgPrice,maxPrice,item,market
2017-08-10,30000,32500,35000,광어,노량진
2017-08-11,30000,32500,35000,광어,노량진
2017-08-12,30000,32500,35000,광어,노량진
2017-08-14,30000,32500,35000,광어,노량진
2017-08-16,30000,32500,35000,광어,노량진
2017-08-17,30000,32500,35000,광어,노량진
2017-08-18,30000,32500,35000,광어,노량진
2017-08-19,30000,32500,35000,광어,노량진
2017-08-21,30000,32500,35000,광어,노량진
2017-08-22,30000,32500,35000,광어,노량진
2017-08-23,30000,32500,35000,광어,노량진
2017-08-24,30000,32500,35000,광어,노량진
2017-08-25,30000,30000,30000,광어,노량진
2017-08-26,30000,32500,35000,광어,노량진
2017-08-28,30000,30000,30000,광어,노량진
2017-08-29,30000,32500,35000,광어,노량진
2017-08-30,30000,32500,35000,광어,노량진
2017-08-31,30000,32500,35000,광어,노량진
2017-09-01,30000,32500,35000,광어,노량진
2017-09-02,30000,32500,35000,광어,노량진
2017-09-04,30000,32500,35000,광어,노량진
2017-09-05,30000,32500,35000,광어,노량진
2017-09-06,30000,32500,35000,광어,노량진
2017-09-07,30000,32500,35000,광어,노량진
2017-09-08,30000,32500,35000,광어,노량진
2017-09-09,30000,32500,35000,광어,노량진
2017-09-11,30000,32500,35000,광어,노량진
2017-09-12,30000,32500,35000,광어,노량진
2017-09-13,30000,32500,35000,광어,노량진
2017-09-14,30000,32500,35000,광어,노량진
2017-09-15,30000,32500,35000,광어,노량진
2017-09-16,30000,32500,35000,광어,노량진
2017-09-18,30000,32500,35000,광어,노량진
2017-09-19,30000,32500,35000,광어,노량진
2017-09-20,30000,32500,35000,광어,노량진
2017-09-21,30000,32500,35000,광어,노량진
2017-09-22,30000,32500,35000,광어,노량진
2017-09-23,30000,32500,35000,광어,노량진
2017-09-25,30000,32500,35000,광어,노량진
2017-09-26,30000,32500,35000,광어,노량진
2017-09-27,30000,32500,35000,광어,노량진
2017-09-28,30000,32500,35000,광어,노량진
2017-09-29,30000,32500,35000,광어,노량진
2017-09-30,30000,32500,35000,광어,노량진
2017-10-02,30000,32500,35000,광어,노량진
2017-10-06,30000,32500,35000,광어,노량진
2017-10-07,30000,32500,35000,광어,노량진
2017-10-10,30000,32500,35000,광어,노량진
2017-10-11,30000,32500,35000,광어,노량진
2017-10-12,30000,32500,35000,광어,노량진
2017-10-13,30000,35000,40000,광어,노량진
2017-10-14,35000,36670,40000,광어,노량진
2017-10-16,35000,36670,40000,광어,노량진
2017-10-17,35000,37500,40000,광어,노량진
2017-10-18,35000,36670,40000,광어,노량진
2017-10-19,35000,36670,40000,광어,노량진
2017-10-20,35000,36670,40000,광어,노량진
2017-10-21,35000,36670,40000,광어,노량진
2017-10-23,35000,37500,40000,광어,노량진
2017-10-24,35000,36670,40000,광어,노량진
2017-10-25,35000,36670,40000,광어,노량진
2017-10-26,35000,36670,40000,광어,노량진
2017-10-27,35000,37500,40000,광어,노량진
2017-10-28,35000,36670,40000,광어,노량진
2017-10-30,35000,36670,40000,광어,노량진
2017-10-31,35000,36670,40000,광어,노량진
2017-11-01,35000,36670,40000,광어,노량진
2017-11-02,35000,36670,40000,광어,노량진
2017-11-03,35000,37500,40000,광어,노량진
2017-11-04,35000,36670,40000,광어,노량진
2017-11-06,35000,36670,40000,광어,노량진
2017-11-07,35000,36670,40000,광어,노량진
2017-11-08,35000,36670,40000,광어,노량진
2017-11-09,35000,36670,40000,광어,노량진
2017-11-10,35000,36670,40000,광어,노량진
2017-11-11,35000,36670,40000,광어,노량진
2017-11-13,35000,36670,40000,광어,노량진
2017-11-14,35000,36670,40000,광어,노량진
2017-11-15,35000,37500,40000,광어,노량진
2017-11-16,35000,36670,40000,광어,노량진
2017-11-17,35000,35000,35000,광어,노량진
2017-11-18,35000,36670,40000,광어,노량진
2017-11-19,40000,40000,40000,광어,노량진
2017-11-20,35000,36670,40000,광어,노량진
2017-11-21,35000,36670,40000,광어,노량진
2017-11-22,35000,36670,40000,광어,노량진
2017-11-23,35000,36670,40000,광어,노량진
2017-11-24,35000,36670,40000,광어,노량진
2017-11-25,35000,36670,40000,광어,노량진
2017-11-27,35000,36670,40000,광어,노량진
2017-11-28,35000,36670,40000,광어,노량진
2017-11-29,35000,35000,35000,광어,노량진
2017-11-30,35000,35000,35000,광어,노량진
2017-12-01,35000,35000,35000,광어,노량진
2017-12-02,35000,35000,35000,광어,노량진
2017-12-04,35000,35000,35000,광어,노량진
2017-12-05,35000,35000,35000,광어,노량진
2017-12-06,35000,35000,35000,광어,노량진
2017-12-07,35000,35000,35000,광어,노량진
2017-12-08,35000,35000,35000,광어,노량진
2017-12-09,35000,35000,35000,광어,노량진
2017-12-11,35000,35000,35000,광어,노량진
2017-12-12,35000,35000,35000,광어,노량진
2017-12-13,35000,35000,35000,광어,노량진
2017-12-14,35000,35000,35000,광어,노량진
2017-12-15,35000,35000,35000,광어,노량진
2017-12-16,35000,35000,35000,광어,노량진
2017-12-18,35000,35000,35000,광어,노량진
2017-12-19,35000,35000,35000,광어,노량진
2017-12-20,35000,35000,35000,광어,노량진
2017-12-21,35000,35000,35000,광어,노량진
2017-12-22,35000,35000,35000,광어,노량진
2017-12-23,35000,35000,35000,광어,노량진
2017-12-26,35000,35000,35000,광어,노량진
2017-12-27,35000,35000,35000,광어,노량진
2017-12-28,35000,35000,35000,광어,노량진
2017-12-29,35000,35000,35000,광어,노량진
2017-12-30,35000,35000,35000,광어,노량진
2018-01-02,35000,35000,35000,광어,노량진
2018-01-03,35000,35000,35000,광어,노량진
2018-01-04,35000,35000,35000,광어,노량진
2018-01-05,35000,35000,35000,광어,노량진
2018-01-06,35000,35000,35000,광어,노량진
2018-01-08,35000,35000,35000,광어,노량진
2018-01-09,35000,35000,35000,광어,노량진
2018-01-10,35000,35000,35000,광어,노량진
2018-01-11,35000,35000,35000,광어,노량진
2018-01-12,35000,35000,35000,광어,노량진
2018-01-13,35000,35000,35000,광어,노량진
2018-01-15,35000,35000,35000,광어,노량진
2018-01-16,35000,35000,35000,광어,노량진
2018-01-17,35000,35000,35000,광어,노량진
2018-01-18,35000,35000,35000,광어,노량진
2018-01-19,35000,35000,35000,광어,노량진
2018-01-20,35000,35000,35000,광어,노량진
2018-01-22,35000,35000,35000,광어,노량진
2018-01-23,35000,35000,35000,광어,노량진
2018-01-24,35000,35000,35000,광어,노량진
2018-01-25,35000,35000,35000,광어,노량진
2018-01-26,35000,35000,35000,광어,노량진
2018-01-27,35000,35000,35000,광어,노량진
2018-01-29,35000,35000,35000,광어,노량진
2018-01-30,35000,35000,35000,광어,노량진
2018-01-31,35000,35000,35000,광어,노량진
2018-02-01,35000,36250,40000,광어,노량진
2018-02-02,35000,36250,40000,광어,노량진
2018-02-03,35000,36250,40000,광어,노량진
2018-02-05,35000,36250,40000,광어,노량진
2018-02-06,35000,36250,40000,광어,노량진
2018-02-07,35000,36250,40000,광어,노량진
2018-02-08,35000,36670,40000,광어,노량진
2018-02-09,35000,36670,40000,광어,노량진
2018-02-10,35000,35000,35000,광어,노량진
2018-02-12,35000,36250,40000,광어,노량진
2018-02-13,35000,36250,40000,광어,노량진
2018-02-14,35000,35000,35000,광어,노량진
2018-02-19,35000,35000,35000,광어,노량진
2018-02-20,35000,35000,35000,광어,노량진
2018-02-21,35000,35000,35000,광어,노량진
2018-02-22,35000,35000,35000,광어,노량진
2018-02-23,35000,35000,35000,광어,노량진
2018-02-24,35000,35000,35000,광어,노량진
2018-02-26,35000,35000,35000,광어,노량진
2018-02-27,35000,35000,35000,광어,노량진
2018-02-28,35000,35000,35000,광어,노량진
2018-03-02,35000,35000,35000,광어,노량진
2018-03-03,35000,35000,35000,광어,노량진
2018-03-05,35000,35000,35000,광어,노량진
2018-03-06,35000,35000,35000,광어,노량진
2018-03-07,35000,35000,35000,광어,노량진
2018-03-08,35000,35000,35000,광어,노량진
2018-03-09,35000,35000,35000,광어,노량진
2018-03-10,35000,35000,35000,광어,노량진
2018-03-12,35000,35000,35000,광어,노량진
2018-03-13,35000,35000,35000,광어,노량진
2018-03-14,35000,35000,35000,광어,노량진
2018-03-15,35000,35000,35000,광어,노량진
2018-03-16,35000,35000,35000,광어,노량진
2018-03-17,35000,35000,35000,광어,노량진
2018-03-19,35000,35000,35000,광어,노량진
2018-03-20,35000,35000,35000,광어,노량진
2018-03-21,35000,35000,35000,광어,노량진
2018-03-22,35000,35000,35000,광어,노량진
2018-03-23,35000,35000,35000,광어,노량진
2018-03-24,35000,35000,35000,광어,노량진
2018-03-26,35000,35000,35000,광어,노량진
2018-03-27,35000,35000,35000,광어,노량진
2018-03-28,35000,35000,35000,광어,노량진
2018-03-29,35000,35000,35000,광어,노량진
2018-03-30,35000,35000,35000,광어,노량진
2018-03-31,35000,35000,35000,광어,노량진
2018-04-02,35000,35000,35000,광어,노량진
2018-04-03,35000,35000,35000,광어,노량진
2018-04-04,35000,35000,35000,광어,노량진
2018-04-05,35000,35000,35000,광어,노량진
2018-04-06,35000,35000,35000,광어,노량진
2018-04-07,35000,35000,35000,광어,노량진
2018-04-09,35000,35000,35000,광어,노량진
2018-04-10,35000,35000,35000,광어,노량진
2018-04-11,35000,35000,35000,광어,노량진
2018-04-12,35000,35000,35000,광어,노량진
2018-04-13,35000,35000,35000,광어,노량진
2018-04-14,35000,35000,35000,광어,노량진
2018-04-16,35000,35000,35000,광어,노량진
2018-04-17,35000,35000,35000,광어,노량진
2018-04-18,35000,35000,35000,광어,노량진
2018-04-19,35000,35000,35000,광어,노량진
2018-04-20,35000,35000,35000,광어,노량진
2018-04-21,35000,35000,35000,광어,노량진
2018-04-23,35000,35000,35000,광어,노량진
2018-04-24,35000,35000,35000,광어,노량진
2018-04-25,35000,35000,35000,광어,노량진
2018-04-26,35000,35000,35000,광어,노량진
2018-04-27,35000,35000,35000,광어,노량진
2018-04-28,35000,35000,35000,광어,노량진
2018-04-30,35000,35000,35000,광어,노량진
2018-05-01,35000,35000,35000,광어,노량진
2018-05-02,35000,35000,35000,광어,노량진
2018-05-03,35000,35000,35000,광어,노량진
2018-05-04,35000,35000,35000,광어,노량진
2018-05-05,35000,35000,35000,광어,노량진
2018-05-08,35000,35000,35000,광어,노량진
2018-05-09,35000,35000,35000,광어,노량진
2018-05-10,35000,35000,35000,광어,노량진
2018-05-11,35000,35000,35000,광어,노량진
2018-05-12,35000,35000,35000,광어,노량진
2018-05-14,35000,35000,35000,광어,노량진
2018-05-15,35000,35000,35000,광어,노량진
2018-05-16,35000,35000,35000,광어,노량진
2018-05-17,35000,35000,35000,광어,노량진
2018-05-18,35000,35000,35000,광어,노량진
2018-05-19,35000,35000,35000,광어,노량진
2018-05-21,35000,35000,35000,광어,노량진
2018-05-23,35000,35000,35000,광어,노량진
2018-05-24,35000,35000,35000,광어,노량진
2018-05-25,35000,35000,35000,광어,노량진
2018-05-26,35000,35000,35000,광어,노량진
2018-05-28,35000,35000,35000,광어,노량진
2018-05-29,35000,35000,35000,광어,노량진
2018-05-30,35000,35000,35000,광어,노량진
2018-05-31,35000,35000,35000,광어,노량진
2018-06-01,35000,35000,35000,광어,노량진
2018-06-02,35000,35000,35000,광어,노량진
2018-06-04,35000,35000,35000,광어,노량진
2018-06-05,35000,35000,35000,광어,노량진
2018-06-07,35000,35000,35000,광어,노량진
2018-06-08,35000,35000,35000,광어,노량진
2018-06-09,35000,35000,35000,광어,노량진
2018-06-11,35000,35000,35000,광어,노량진
2018-06-12,35000,35000,35000,광어,노량진
2018-06-14,35000,35000,35000,광어,노량진
2018-06-15,35000,35000,35000,광어,노량진
2018-06-16,35000,35000,35000,광어,노량진
2018-06-18,35000,35000,35000,광어,노량진
2018-06-19,35000,35000,35000,광어,노량진
2018-06-20,35000,35000,35000,광어,노량진
2018-06-21,35000,35000,35000,광어,노량진
2018-06-22,35000,35000,35000,광어,노량진
2018-06-23,35000,35000,35000,광어,노량진
2018-06-25,35000,35000,35000,광어,노량진
2018-06-26,35000,35000,35000,광어,노량진
2018-06-27,35000,35000,35000,광어,노량진
2018-06-28,35000,35000,35000,광어,노량진
2018-06-29,35000,35000,35000,광어,노량진
2018-06-30,35000,35000,35000,광어,노량진
2018-07-02,35000,35000,35000,광어,노량진
2018-07-03,35000,35000,35000,광어,노량진
2018-07-04,35000,35000,35000,광어,노량진
2018-07-05,35000,35000,35000,광어,노량진
2018-07-06,35000,35000,35000,광어,노량진
2018-07-07,35000,35000,35000,광어,노량진
2018-07-09,35000,35000,35000,광어,노량진
2018-07-10,35000,35000,35000,광어,노량진
2018-07-11,35000,35000,35000,광어,노량진
2018-07-12,35000,35000,35000,광어,노량진
2018-07-13,35000,35000,35000,광어,노량진
2018-07-14,35000,35000,35000,광어,노량진
2018-07-16,35000,35000,35000,광어,노량진
2018-07-17,35000,35000,35000,광어,노량진
2018-07-18,35000,35000,35000,광어,노량진
2018-07-19,35000,35000,35000,광어,노량진
2018-07-20,35000,35000,35000,광어,노량진
2018-07-21,35000,35000,35000,광어,노량진
2018-07-23,35000,35000,35000,광어,노량진
2018-07-24,35000,36250,40000,광어,노량진
2018-07-25,35000,36250,40000,광어,노량진
2018-07-26,35000,36250,40000,광어,노량진
2018-07-27,35000,36250,40000,광어,노량진
2018-07-28,35000,36250,40000,광어,노량진
2018-07-30,35000,36250,40000,광어,노량진
2018-07-31,35000,36250,40000,광어,노량진
2018-08-01,35000,36250,40000,광어,노량진
2018-08-02,35000,36250,40000,광어,노량진
2018-08-03,35000,36250,40000,광어,노량진
2018-08-04,35000,36250,40000,광어,노량진
2018-08-06,35000,36670,40000,광어,노량진
2018-08-07,35000,37500,40000,광어,노량진
2018-08-08,35000,35000,35000,광어,노량진
2018-08-09,35000,35000,35000,광어,노량진
2018-08-10,35000,35000,35000,광어,노량진
2018-08-11,35000,35000,35000,광어,노량진
2018-08-13,35000,35000,35000,광어,노량진
2018-08-14,35000,35000,35000,광어,노량진
2018-08-16,35000,35000,35000,광어,노량진
2018-08-17,35000,35000,35000,광어,노량진
2018-08-18,35000,35000,35000,광어,노량진
2018-08-20,35000,35000,35000,광어,노량진
2018-08-21,35000,35000,35000,광어,노량진
2018-08-22,35000,35000,35000,광어,노량진
2018-08-23,35000,35000,35000,광어,노량진
2018-08-24,35000,35000,35000,광어,노량진
2018-08-25,35000,35000,35000,광어,노량진
2018-08-27,35000,36250,40000,광어,노량진
2018-08-28,35000,36670,40000,광어,노량진
2018-08-29,35000,36250,40000,광어,노량진
2018-08-30,35000,36250,40000,광어,노량진
2018-08-31,35000,36250,40000,광어,노량진
2018-09-01,35000,35000,35000,광어,노량진
2018-09-03,35000,36250,40000,광어,노량진
2018-09-04,35000,36250,40000,광어,노량진
2018-09-05,35000,36250,40000,광어,노량진
2018-09-06,35000,36250,40000,광어,노량진
2018-09-07,35000,36250,40000,광어,노량진
2018-09-08,35000,36250,40000,광어,노량진
2018-09-10,35000,36670,40000,광어,노량진
2018-09-11,35000,36250,40000,광어,노량진
2018-09-12,35000,36250,40000,광어,노량진
2018-09-13,35000,36250,40000,광어,노량진
2018-09-14,35000,36250,40000,광어,노량진
2018-09-15,35000,36250,40000,광어,노량진
2018-09-17,35000,36670,40000,광어,노량진
2018-09-18,35000,36250,40000,광어,노량진
2018-09-19,35000,36250,40000,광어,노량진
2018-09-20,35000,36250,40000,광어,노량진
2018-09-21,35000,36250,40000,광어,노량진
2018-09-22,35000,36250,40000,광어,노량진
2018-09-27,35000,36250,40000,광어,노량진
2018-09-28,35000,36250,40000,광어,노량진
2018-09-29,35000,36250,40000,광어,노량진
2018-10-01,35000,36250,40000,광어,노량진
2018-10-02,35000,36250,40000,광어,노량진
2018-10-04,35000,36250,40000,광어,노량진
2018-10-05,35000,36250,40000,광어,노량진
2018-10-06,35000,36250,40000,광어,노량진
2018-10-08,35000,36250,40000,광어,노량진
2018-10-10,35000,36250,40000,광어,노량진
2018-10-11,35000,36250,40000,광어,노량진
2018-10-12,35000,36250,40000,광어,노량진
2018-10-13,35000,36250,40000,광어,노량진
2018-10-15,35000,36670,40000,광어,노량진
2018-10-16,35000,36250,40000,광어,노량진
2018-10-17,35000,36250,40000,광어,노량진
2018-10-18,35000,36250,40000,광어,노량진
2018-10-19,35000,36250,40000,광어,노량진
2018-10-20,35000,36250,40000,광어,노량진
2018-10-22,35000,36250,40000,광어,노량진
2018-10-23,35000,36250,40000,광어,노량진
2018-10-24,35000,36250,40000,광어,노량진
2018-10-25,35000,36250,40000,광어,노량진
2018-10-26,35000,36250,40000,광어,노량진
2018-10-27,35000,36250,40000,광어,노량진
2018-10-29,35000,36250,40000,광어,노량진
2018-10-30,35000,35000,35000,광어,노량진
2018-10-31,35000,35000,35000,광어,노량진
2018-11-01,35000,35000,35000,광어,노량진
2018-11-02,35000,35000,35000,광어,노량진
2018-11-03,35000,35000,35000,광어,노량진
2018-11-05,35000,35000,35000,광어,노량진
2018-11-06,35000,35000,35000,광어,노량진
2018-11-07,35000,35000,35000,광어,노량진
2018-11-08,35000,35000,35000,광어,노량진
2018-11-09,35000,35000,35000,광어,노량진
2018-11-10,35000,35000,35000,광어,노량진
2018-11-12,35000,35000,35000,광어,노량진
2018-11-13,35000,35000,35000,광어,노량진
2018-11-14,35000,35000,35000,광어,노량진
2018-11-15,35000,35000,35000,광어,노량진
