priceDate,market,광어_avgPrice,농어_avgPrice,대게_avgPrice,방어_avgPrice,연어_avgPrice,우럭_avgPrice,참돔_avgPrice
2021-11-25,소래포구종합어시장,36000.0,43000.0,75000.0,40000.0,4500.0,,35000.0
2021-11-25,수원농수산물시장,40000.0,40000.0,70000.0,25000.0,3670.0,,35000.0
2021-11-25,안양평촌농수산물시장,40000.0,40000.0,65000.0,,5000.0,,40000.0
2021-11-25,인천종합연안부두어시장,35000.0,35000.0,60000.0,40000.0,3760.0,,35000.0
2021-11-26,가락시장,41920.0,41180.0,76380.0,45000.0,4600.0,,40250.0
2021-11-26,강서농수산물시장,47500.0,42500.0,70000.0,50000.0,3340.0,,43750.0
2021-11-26,구리농수산물시장,35000.0,35670.0,67500.0,40000.0,3550.0,,35000.0
2021-11-26,노량진시장,34930.0,31250.0,66820.0,35000.0,4060.0,,31670.0
2021-11-26,마포농수산물시장,40000.0,50000.0,,,4170.0,,37500.0
2021-11-26,부산민락어민활어직판장,35000.0,,,,,,
2021-11-26,소래포구종합어시장,35830.0,43000.0,75000.0,40000.0,4500.0,,35000.0
2021-11-26,수원농수산물시장,40000.0,40000.0,68570.0,25000.0,3670.0,,35000.0
2021-11-26,안양평촌농수산물시장,40000.0,40000.0,65000.0,,5000.0,,40000.0
2021-11-26,인천종합연안부두어시장,35000.0,40000.0,60000.0,40000.0,3890.0,,35000.0
2021-11-27,가락시장,41670.0,40210.0,77360.0,45000.0,4490.0,,39870.0
2021-11-27,강서농수산물시장,47000.0,42500.0,70000.0,50000.0,3560.0,,43330.0
2021-11-27,구리농수산물시장,37500.0,39400.0,69170.0,40000.0,3760.0,,35000.0
2021-11-27,노량진시장,34540.0,31050.0,66880.0,35000.0,4010.0,,31430.0
2021-11-27,마포농수산물시장,40000.0,50000.0,,,4170.0,,37500.0
2021-11-27,부산민락어민활어직판장,35000.0,,,,,,
2021-11-27,소래포구종합어시장,36000.0,43000.0,75000.0,40000.0,4500.0,,35000.0
2021-11-27,수원농수산물시장,40000.0,40000.0,68570.0,25000.0,3670.0,,35000.0
2021-11-27,안양평촌농수산물시장,40000.0,40000.0,65000.0,,5000.0,,40000.0
2021-11-27,인천종합연안부두어시장,35000.0,36670.0,60000.0,40000.0,4000.0,,35000.0
2021-11-28,가락시장,41790.0,40620.0,77100.0,45000.0,4570.0,,40210.0
2021-11-28,강서농수산물시장,46250.0,42500.0,70000.0,50000.0,3470.0,,43750.0
2021-11-28,구리농수산물시장,37500.0,39400.0,69170.0,40000.0,3760.0,,35000.0
2021-11-28,노량진시장,34930.0,31430.0,66000.0,35000.0,4070.0,,31880.0
2021-11-28,마포농수산물시장,40000.0,50000.0,,,4170.0,,37500.0
2021-11-28,부산민락어민활어직판장,35000.0,,,,,,
2021-11-28,소래포구종합어시장,38330.0,43330.0,75000.0,40000.0,4450.0,,35000.0
2021-11-28,수원농수산물시장,40000.0,40000.0,68330.0,25000.0,3670.0,,35000.0
2021-11-28,안양평촌농수산물시장,40000.0,40000.0,65000.0,,5000.0,,40000.0
2021-11-28,인천종합연안부두어시장,35000.0,35000.0,60000.0,40000.0,3760.0,,35000.0
2021-11-29,가락시장,41330.0,39860.0,76100.0,45000.0,4550.0,,39530.0
2021-11-29,강서농수산물시장,47500.0,42500.0,70000.0,50000.0,3470.0,,43750.0
2021-11-29,구리농수산물시장,37500.0,39400.0,69170.0,40000.0,3760.0,,35000.0
2021-11-29,노량진시장,34920.0,29670.0,67670.0,40000.0,4000.0,,31670.0
2021-11-29,마포농수산물시장,40000.0,50000.0,,,4170.0,,40000.0
2021-11-29,부산민락어민활어직판장,35000.0,,,,,,
2021-11-29,소래포구종합어시장,37000.0,42500.0,75000.0,40000.0,4380.0,,35000.0
2021-11-29,수원농수산물시장,40000.0,40000.0,68330.0,25000.0,3670.0,,35000.0
2021-11-29,안양평촌농수산물시장,40000.0,40000.0,65000.0,,5000.0,,40000.0
2021-11-29,인천종합연안부두어시장,35000.0,35000.0,60000.0,40000.0,3760.0,,35000.0
2021-11-30,가락시장,41670.0,40210.0,77360.0,45000.0,4490.0,,39870.0
2021-11-30,강서농수산물시장,47000.0,42500.0,70000.0,50000.0,3560.0,,43330.0
2021-11-30,구리농수산물시장,38330.0,43330.0,71000.0,40000.0,3960.0,,35000.0
2021-11-30,노량진시장,34540.0,30280.0,67670.0,40000.0,4140.0,,31430.0
2021-11-30,마포농수산물시장,40000.0,50000.0,,,4170.0,,37500.0
2021-11-30,부산민락어민활어직판장,35000.0,,,,,,
2021-11-30,소래포구종합어시장,35830.0,43000.0,75000.0,40000.0,4500.0,,35000.0
2021-11-30,수원농수산물시장,40000.0,40000.0,68330.0,25000.0,3670.0,,35000.0
2021-11-30,안양평촌농수산물시장,40000.0,40000.0,65000.0,,5000.0,,40000.0
2021-11-30,인천종합연안부두어시장,35000.0,40000.0,60000.0,40000.0,4170.0,,35000.0
2021-12-01,가락시장,41920.0,40670.0,77500.0,45000.0,4610.0,,40230.0
2021-12-01,강서농수산물시장,46250.0,42500.0,70000.0,50000.0,3470.0,,43750.0
2021-12-01,구리농수산물시장,37500.0,39400.0,69170.0,40000.0,3760.0,,35000.0
2021-12-01,노량진시장,34920.0,30290.0,68250.0,40000.0,4100.0,,31920.0
2021-12-01,마포농수산물시장,40000.0,50000.0,,,4170.0,,37500.0
2021-12-01,부산민락어민활어직판장,35000.0,,,,,,
2021-12-01,소래포구종합어시장,38330.0,43330.0,75000.0,40000.0,4450.0,,35000.0
2021-12-01,수원농수산물시장,40000.0,40000.0,68330.0,25000.0,3670.0,,35000.0
2021-12-01,안양평촌농수산물시장,40000.0,40000.0,65000.0,,5000.0,,40000.0
2021-12-01,인천종합연안부두어시장,35000.0,40000.0,60000.0,40000.0,3890.0,,35000.0
2021-12-02,가락시장,41670.0,40570.0,77780.0,45000.0,4550.0,,39870.0
2021-12-02,강서농수산물시장,46250.0,42500.0,70000.0,50000.0,3470.0,,43750.0
2021-12-02,구리농수산물시장,38330.0,39250.0,68750.0,40000.0,3760.0,,35000.0
2021-12-02,노량진시장,34910.0,30880.0,68330.0,40000.0,4110.0,,31670.0
2021-12-02,마포농수산물시장,40000.0,50000.0,,,4170.0,,37500.0
2021-12-02,부산민락어민활어직판장,35000.0,,,,,,
2021-12-02,소래포구종합어시장,37000.0,42500.0,75000.0,40000.0,4380.0,,35000.0
2021-12-02,수원농수산물시장,40000.0,40000.0,70000.0,25000.0,3670.0,,35000.0
2021-12-02,안양평촌농수산물시장,40000.0,40000.0,65000.0,,5000.0,,40000.0
2021-12-02,인천종합연안부두어시장,35000.0,35000.0,60000.0,40000.0,3760.0,,35000.0
2021-12-03,가락시장,41330.0,39500.0,76820.0,45000.0,4490.0,,39530.0
2021-12-03,강서농수산물시장,47000.0,42500.0,70000.0,50000.0,3560.0,,43330.0
2021-12-03,구리농수산물시장,38330.0,39250.0,72500.0,40000.0,3840.0,,35000.0
2021-12-03,노량진시장,34920.0,30830.0,68330.0,40000.0,4100.0,,31920.0
2021-12-03,마포농수산물시장,40000.0,50000.0,,,4170.0,,37500.0
2021-12-03,부산민락어민활어직판장,35000.0,,,,,,
2021-12-03,소래포구종합어시장,36250.0,43750.0,75000.0,40000.0,4590.0,,35000.0
2021-12-03,수원농수산물시장,40000.0,40000.0,70000.0,25000.0,3670.0,,35000.0
2021-12-03,안양평촌농수산물시장,40000.0,40000.0,65000.0,,5000.0,,40000.0
2021-12-03,인천종합연안부두어시장,35000.0,36670.0,60000.0,40000.0,4000.0,,35000.0
2021-12-04,가락시장,41540.0,40670.0,77500.0,45000.0,4610.0,,40620.0
2021-12-04,강서농수산물시장,45000.0,45000.0,70000.0,50000.0,3510.0,,45000.0
2021-12-04,구리농수산물시장,37500.0,39400.0,72500.0,40000.0,3760.0,,35000.0
2021-12-04,노량진시장,34920.0,30630.0,75000.0,50000.0,4090.0,,31920.0
2021-12-04,마포농수산물시장,40000.0,50000.0,,,4170.0,,37500.0
2021-12-04,부산민락어민활어직판장,35000.0,,,,,,
2021-12-04,소래포구종합어시장,37500.0,42500.0,75000.0,40000.0,4380.0,,35000.0
2021-12-04,수원농수산물시장,40000.0,40000.0,70000.0,25000.0,3670.0,,35000.0
2021-12-04,안양평촌농수산물시장,40000.0,40000.0,65000.0,,5000.0,,40000.0
2021-12-04,인천종합연안부두어시장,35000.0,36670.0,62500.0,40000.0,4000.0,,35000.0
2021-12-05,가락시장,41330.0,40570.0,77730.0,45000.0,4550.0,,39870.0
2021-12-05,강서농수산물시장,46250.0,42500.0,70000.0,50000.0,3470.0,,43750.0
2021-12-05,구리농수산물시장,37500.0,39400.0,72500.0,40000.0,3670.0,,35000.0
2021-12-05,노량진시장,34450.0,30630.0,68000.0,50000.0,4090.0,,31670.0
2021-12-05,마포농수산물시장,40000.0,50000.0,,,4170.0,,37500.0
2021-12-05,부산민락어민활어직판장,35000.0,,,,,,
2021-12-05,소래포구종합어시장,37500.0,43330.0,75000.0,40000.0,4720.0,,35000.0
2021-12-05,수원농수산물시장,40000.0,40000.0,70000.0,25000.0,3670.0,,35000.0
2021-12-05,안양평촌농수산물시장,40000.0,40000.0,65000.0,,5000.0,,40000.0
2021-12-05,인천종합연안부두어시장,35000.0,35000.0,60000.0,40000.0,3760.0,,35000.0
2021-12-06,가락시장,41000.0,39500.0,77080.0,45000.0,4490.0,,39530.0
2021-12-06,강서농수산물시장,46670.0,43750.0,70000.0,50000.0,3550.0,,43750.0
2021-12-06,구리농수산물시장,38330.0,43330.0,75000.0,40000.0,3890.0,,35000.0
2021-12-06,노량진시장,34080.0,30830.0,68000.0,50000.0,4180.0,,31150.0
2021-12-06,마포농수산물시장,40000.0,50000.0,,,4170.0,,37500.0
2021-12-06,부산민락어민활어직판장,35000.0,,,,,,
2021-12-06,소래포구종합어시장,36670.0,45000.0,75000.0,40000.0,5000.0,,35000.0
2021-12-06,수원농수산물시장,40000.0,40000.0,70000.0,25000.0,3670.0,,35000.0
2021-12-06,안양평촌농수산물시장,40000.0,40000.0,66500.0,,5000.0,,40000.0
2021-12-06,인천종합연안부두어시장,35000.0,40000.0,60000.0,40000.0,3890.0,,35000.0
2021-12-07,가락시장,41250.0,40800.0,77500.0,45000.0,4560.0,,40270.0
2021-12-07,강서농수산물시장,47000.0,43000.0,70000.0,50000.0,3440.0,,44000.0
2021-12-07,구리농수산물시장,37500.0,39400.0,72500.0,40000.0,3760.0,,35000.0
2021-12-07,노량진시장,34000.0,30880.0,75000.0,50000.0,4150.0,,30830.0
2021-12-07,마포농수산물시장,40000.0,50000.0,,,4170.0,,37500.0
2021-12-07,부산민락어민활어직판장,35000.0,,,,,,
2021-12-07,소래포구종합어시장,37000.0,42500.0,75000.0,40000.0,4380.0,,35000.0
2021-12-07,수원농수산물시장,40000.0,40000.0,70000.0,25000.0,3670.0,,35000.0
2021-12-07,안양평촌농수산물시장,40000.0,40000.0,68000.0,,5000.0,,40000.0
2021-12-07,인천종합연안부두어시장,35000.0,36670.0,62500.0,40000.0,4000.0,,35000.0
2021-12-08,가락시장,41330.0,40570.0,78180.0,45000.0,4550.0,,39870.0
2021-12-08,강서농수산물시장,46250.0,45000.0,70000.0,50000.0,3470.0,,45000.0
2021-12-08,구리농수산물시장,37500.0,39400.0,73330.0,40000.0,3760.0,,35000.0
2021-12-08,노량진시장,34540.0,31250.0,75000.0,40000.0,4060.0,,31430.0
2021-12-08,마포농수산물시장,40000.0,50000.0,,,4170.0,,37500.0
2021-12-08,부산민락어민활어직판장,35000.0,,,,,,
2021-12-08,소래포구종합어시장,37000.0,42500.0,75000.0,40000.0,4380.0,,35000.0
2021-12-08,수원농수산물시장,40000.0,40000.0,70000.0,25000.0,3670.0,,35000.0
2021-12-08,안양평촌농수산물시장,40000.0,40000.0,68000.0,,5000.0,,40000.0
2021-12-08,인천종합연안부두어시장,35000.0,40000.0,60000.0,40000.0,3890.0,,35000.0
2021-12-09,가락시장,41920.0,40270.0,78130.0,45000.0,4600.0,,40620.0
2021-12-09,강서농수산물시장,47000.0,42500.0,70000.0,50000.0,3560.0,,43330.0
2021-12-09,구리농수산물시장,37500.0,39400.0,73330.0,40000.0,3760.0,,35000.0
2021-12-09,노량진시장,34570.0,31500.0,75000.0,40000.0,4020.0,,31670.0
2021-12-09,마포농수산물시장,40000.0,50000.0,,,4170.0,,37500.0
2021-12-09,부산민락어민활어직판장,35000.0,,,,,,
2021-12-09,소래포구종합어시장,36670.0,45000.0,75000.0,40000.0,5000.0,,35000.0
2021-12-09,수원농수산물시장,40000.0,40000.0,70000.0,25000.0,3670.0,,35000.0
2021-12-09,안양평촌농수산물시장,40000.0,40000.0,68000.0,,5000.0,,40000.0
2021-12-09,인천종합연안부두어시장,35000.0,40000.0,60000.0,40000.0,3890.0,,35000.0
2021-12-10,가락시장,41330.0,40210.0,80000.0,45000.0,4490.0,,39870.0
2021-12-10,강서농수산물시장,46250.0,42500.0,70000.0,50000.0,3470.0,,43750.0
2021-12-10,구리농수산물시장,37500.0,39400.0,73330.0,40000.0,3760.0,,35000.0
2021-12-10,노량진시장,34570.0,31500.0,78000.0,40000.0,4100.0,,31670.0
2021-12-10,마포농수산물시장,40000.0,50000.0,,,4170.0,,37500.0
2021-12-10,부산민락어민활어직판장,35000.0,,,,,,
2021-12-10,소래포구종합어시장,36000.0,43000.0,75000.0,40000.0,4500.0,,35000.0
2021-12-10,수원농수산물시장,40000.0,40000.0,70000.0,25000.0,3670.0,,35000.0
2021-12-10,안양평촌농수산물시장,40000.0,40000.0,68000.0,,5000.0,,40000.0
2021-12-10,인천종합연안부두어시장,35000.0,36670.0,62500.0,40000.0,4000.0,,35000.0
2021-12-11,가락시장,41330.0,40570.0,80000.0,45000.0,4550.0,,39870.0
2021-12-11,강서농수산물시장,46250.0,45000.0,70000.0,50000.0,3470.0,,45000.0
2021-12-11,구리농수산물시장,35000.0,35670.0,70000.0,40000.0,3550.0,,35000.0
2021-12-11,노량진시장,34930.0,31500.0,80130.0,40000.0,4100.0,,31880.0
2021-12-11,마포농수산물시장,40000.0,50000.0,,,4170.0,,37500.0
2021-12-11,부산민락어민활어직판장,35000.0,,,,,,
2021-12-11,소래포구종합어시장,36000.0,43750.0,75000.0,40000.0,4590.0,,35000.0
2021-12-11,수원농수산물시장,40000.0,40000.0,70000.0,25000.0,3670.0,,35000.0
2021-12-11,안양평촌농수산물시장,40000.0,40000.0,68000.0,,5000.0,,40000.0
2021-12-11,인천종합연안부두어시장,35000.0,35000.0,65000.0,40000.0,3760.0,,35000.0
2021-12-12,가락시장,41330.0,40210.0,80000.0,45000.0,4600.0,,40200.0
2021-12-12,강서농수산물시장,47000.0,42500.0,70000.0,50000.0,3560.0,,43330.0
2021-12-12,구리농수산물시장,35000.0,35670.0,70000.0,40000.0,3340.0,,35000.0
2021-12-12,노량진시장,34930.0,31050.0,80170.0,40000.0,4020.0,,31670.0
2021-12-12,마포농수산물시장,40000.0,50000.0,,,4170.0,,37500.0
2021-12-12,부산민락어민활어직판장,35000.0,,,,,,
2021-12-12,소래포구종합어시장,37500.0,42500.0,75000.0,40000.0,4380.0,,35000.0
2021-12-12,수원농수산물시장,40000.0,40000.0,70000.0,25000.0,3670.0,,35000.0
2021-12-12,안양평촌농수산물시장,40000.0,40000.0,68000.0,,5000.0,,40000.0
2021-12-12,인천종합연안부두어시장,35000.0,36670.0,65000.0,40000.0,4000.0,,35000.0
2021-12-13,가락시장,41790.0,39850.0,80000.0,45000.0,4460.0,,39860.0
2021-12-13,강서농수산물시장,47000.0,43000.0,70000.0,50000.0,3440.0,,44000.0
2021-12-13,구리농수산물시장,37500.0,42500.0,76000.0,40000.0,3840.0,,35000.0
2021-12-13,노량진시장,34920.0,31500.0,78250.0,40000.0,3980.0,,31880.0
2021-12-13,마포농수산물시장,40000.0,50000.0,,,4170.0,,37500.0
2021-12-13,부산민락어민활어직판장,35000.0,,,,,,
2021-12-13,소래포구종합어시장,38330.0,43330.0,75000.0,40000.0,4450.0,,35000.0
2021-12-13,수원농수산물시장,40000.0,40000.0,70000.0,25000.0,3670.0,,35000.0
2021-12-13,안양평촌농수산물시장,40000.0,40000.0,68000.0,,5000.0,,40000.0
2021-12-13,인천종합연안부두어시장,35000.0,40000.0,65000.0,40000.0,4170.0,,35000.0
2021-12-14,가락시장,41000.0,39860.0,80450.0,45000.0,4440.0,,39200.0
2021-12-14,강서농수산물시장,46250.0,42500.0,70000.0,50000.0,3470.0,,43750.0
2021-12-14,구리농수산물시장,36670.0,38000.0,72000.0,40000.0,3670.0,,35000.0
2021-12-14,노량진시장,34930.0,31500.0,79330.0,40000.0,4080.0,,32140.0
2021-12-14,마포농수산물시장,40000.0,50000.0,,,4170.0,,37500.0
2021-12-14,부산민락어민활어직판장,35000.0,,,,,,
2021-12-14,소래포구종합어시장,35830.0,43000.0,75000.0,40000.0,4500.0,,35000.0
2021-12-14,수원농수산물시장,40000.0,40000.0,70000.0,25000.0,3670.0,,35000.0
2021-12-14,안양평촌농수산물시장,40000.0,40000.0,68000.0,,5000.0,,40000.0
2021-12-14,인천종합연안부두어시장,35000.0,35000.0,65000.0,40000.0,3760.0,,35000.0
2021-12-15,가락시장,41430.0,40250.0,80560.0,45000.0,4570.0,,40230.0
2021-12-15,강서농수산물시장,46250.0,42000.0,70000.0,50000.0,3610.0,,43000.0
2021-12-15,구리농수산물시장,37500.0,39400.0,75830.0,40000.0,3760.0,,35000.0
2021-12-15,노량진시장,34930.0,31500.0,80430.0,40000.0,4080.0,,32140.0
2021-12-15,마포농수산물시장,40000.0,50000.0,,,4170.0,,37500.0
2021-12-15,부산민락어민활어직판장,35000.0,,,,,,
2021-12-15,소래포구종합어시장,40000.0,45000.0,75000.0,40000.0,5000.0,,35000.0
2021-12-15,수원농수산물시장,40000.0,40000.0,70000.0,25000.0,3670.0,,35000.0
2021-12-15,안양평촌농수산물시장,40000.0,40000.0,68000.0,,5000.0,,40000.0
2021-12-15,인천종합연안부두어시장,35000.0,40000.0,65000.0,40000.0,4170.0,,35000.0
2021-12-16,가락시장,41670.0,40570.0,82220.0,45000.0,4550.0,,39870.0
2021-12-16,강서농수산물시장,47000.0,43000.0,72500.0,50000.0,3440.0,,44000.0
2021-12-16,구리농수산물시장,37500.0,39400.0,75830.0,40000.0,3840.0,,35000.0
2021-12-16,노량진시장,34930.0,31430.0,81380.0,40000.0,4030.0,,32330.0
2021-12-16,마포농수산물시장,40000.0,50000.0,,,4170.0,,37500.0
2021-12-16,부산민락어민활어직판장,35000.0,,,,,,
2021-12-16,소래포구종합어시장,37500.0,42500.0,78330.0,40000.0,4380.0,,35000.0
2021-12-16,수원농수산물시장,40000.0,40000.0,70000.0,25000.0,3670.0,,35000.0
2021-12-16,안양평촌농수산물시장,40000.0,40000.0,71500.0,,5000.0,,40000.0
2021-12-16,인천종합연안부두어시장,35000.0,40000.0,65000.0,40000.0,4170.0,,35000.0
2021-12-17,가락시장,41790.0,40230.0,82730.0,45000.0,4520.0,,40210.0
2021-12-17,강서농수산물시장,47000.0,43000.0,77670.0,50000.0,3610.0,,44000.0
2021-12-17,구리농수산물시장,37500.0,39400.0,75830.0,40000.0,3840.0,,35000.0
2021-12-17,노량진시장,34930.0,31430.0,84000.0,40000.0,4070.0,,32190.0
2021-12-17,마포농수산물시장,40000.0,50000.0,,,4170.0,,37500.0
2021-12-17,부산민락어민활어직판장,35000.0,,,,,,
2021-12-17,소래포구종합어시장,36000.0,43000.0,82500.0,40000.0,4500.0,,35000.0
2021-12-17,수원농수산물시장,40000.0,40000.0,70000.0,25000.0,3670.0,,35000.0
2021-12-17,안양평촌농수산물시장,40000.0,40000.0,75000.0,,5000.0,,40000.0
2021-12-17,인천종합연안부두어시장,35000.0,36670.0,70000.0,40000.0,4000.0,,35000.0
2021-12-18,가락시장,41670.0,40210.0,83500.0,45000.0,4600.0,,40200.0
2021-12-18,강서농수산물시장,46250.0,44000.0,77000.0,50000.0,3770.0,,44000.0
2021-12-18,구리농수산물시장,37500.0,39400.0,77500.0,40000.0,3840.0,,35000.0
2021-12-18,노량진시장,34930.0,31110.0,84000.0,40000.0,4050.0,,32000.0
2021-12-18,마포농수산물시장,40000.0,50000.0,,,4170.0,,37500.0
2021-12-18,부산민락어민활어직판장,35000.0,,,,,,
2021-12-18,소래포구종합어시장,37000.0,42500.0,85000.0,40000.0,4380.0,,35000.0
2021-12-18,수원농수산물시장,40000.0,40000.0,71000.0,25000.0,3670.0,,35000.0
2021-12-18,안양평촌농수산물시장,40000.0,40000.0,68000.0,,5000.0,,40000.0
2021-12-18,인천종합연안부두어시장,35000.0,36670.0,70000.0,40000.0,4000.0,,35000.0
2021-12-19,가락시장,41670.0,40570.0,84500.0,45000.0,4550.0,,39870.0
2021-12-19,강서농수산물시장,46250.0,42500.0,75750.0,50000.0,3470.0,,43750.0
2021-12-19,구리농수산물시장,37500.0,39400.0,79170.0,40000.0,3840.0,,35000.0
2021-12-19,노량진시장,34570.0,31250.0,84100.0,40000.0,4020.0,,32000.0
2021-12-19,마포농수산물시장,40000.0,50000.0,,,4170.0,,37500.0
2021-12-19,부산민락어민활어직판장,35000.0,,,,,,
2021-12-19,소래포구종합어시장,38330.0,43330.0,85000.0,40000.0,4450.0,,35000.0
2021-12-19,수원농수산물시장,40000.0,40000.0,71000.0,25000.0,3670.0,,35000.0
2021-12-19,안양평촌농수산물시장,40000.0,40000.0,68000.0,,5000.0,,40000.0
2021-12-19,인천종합연안부두어시장,35000.0,36670.0,70000.0,40000.0,4000.0,,35000.0
2021-12-20,가락시장,41790.0,40620.0,84500.0,45000.0,4570.0,,40210.0
2021-12-20,강서농수산물시장,46250.0,42500.0,75000.0,50000.0,3470.0,,43750.0
2021-12-20,구리농수산물시장,38330.0,39250.0,79170.0,40000.0,3840.0,,35000.0
2021-12-20,노량진시장,34930.0,31050.0,84220.0,40000.0,4030.0,,32190.0
2021-12-20,마포농수산물시장,40000.0,50000.0,,,4590.0,,37500.0
2021-12-20,부산민락어민활어직판장,35000.0,,,,,,
2021-12-20,소래포구종합어시장,36250.0,43750.0,85000.0,40000.0,4590.0,,35000.0
2021-12-20,수원농수산물시장,40000.0,40000.0,71000.0,25000.0,3670.0,,35000.0
2021-12-20,안양평촌농수산물시장,40000.0,40000.0,68000.0,,5000.0,,40000.0
2021-12-20,인천종합연안부두어시장,35000.0,35000.0,70000.0,40000.0,3760.0,,35000.0
2021-12-21,가락시장,41330.0,39500.0,85000.0,45000.0,4490.0,,39530.0
2021-12-21,강서농수산물시장,46250.0,44000.0,75000.0,50000.0,3770.0,,44000.0
2021-12-21,구리농수산물시장,37500.0,39400.0,80000.0,40000.0,3840.0,,35000.0
2021-12-21,노량진시장,34930.0,31050.0,83670.0,40000.0,4080.0,,32000.0
2021-12-21,마포농수산물시장,40000.0,50000.0,,,4590.0,,37500.0
2021-12-21,부산민락어민활어직판장,35000.0,,,,,,
2021-12-21,소래포구종합어시장,36000.0,43750.0,85000.0,40000.0,4590.0,,35000.0
2021-12-21,수원농수산물시장,40000.0,40000.0,71000.0,25000.0,3670.0,,35000.0
2021-12-21,안양평촌농수산물시장,40000.0,40000.0,71500.0,,5000.0,,40000.0
2021-12-21,인천종합연안부두어시장,35000.0,40000.0,70000.0,40000.0,3890.0,,35000.0
2021-12-22,가락시장,41670.0,41000.0,86250.0,45000.0,4540.0,,40210.0
2021-12-22,강서농수산물시장,45000.0,45000.0,75000.0,50000.0,3510.0,,45000.0
2021-12-22,구리농수산물시장,37500.0,39400.0,78750.0,40000.0,3840.0,,35000.0
2021-12-22,노량진시장,34930.0,31430.0,84300.0,40000.0,4110.0,,32190.0
2021-12-22,마포농수산물시장,40000.0,50000.0,,,4590.0,,37500.0
2021-12-22,부산민락어민활어직판장,35000.0,,,,,,
2021-12-22,소래포구종합어시장,38330.0,43330.0,85000.0,40000.0,4720.0,,35000.0
2021-12-22,수원농수산물시장,40000.0,40000.0,73330.0,25000.0,3670.0,,35000.0
2021-12-22,안양평촌농수산물시장,40000.0,40000.0,71500.0,,5000.0,,40000.0
2021-12-22,인천종합연안부두어시장,35000.0,36670.0,70000.0,40000.0,4000.0,,35000.0
2021-12-23,가락시장,41920.0,40670.0,86670.0,45000.0,4610.0,,40620.0
2021-12-23,강서농수산물시장,46250.0,42500.0,75000.0,50000.0,3470.0,,43750.0
2021-12-23,구리농수산물시장,37500.0,39400.0,78330.0,40000.0,3840.0,,35000.0
2021-12-23,노량진시장,34930.0,31430.0,82750.0,40000.0,4110.0,,32190.0
2021-12-23,마포농수산물시장,40000.0,50000.0,,,4590.0,,37500.0
2021-12-23,부산민락어민활어직판장,35000.0,,,,,,
2021-12-23,소래포구종합어시장,37500.0,42500.0,85000.0,40000.0,4380.0,,35000.0
2021-12-23,수원농수산물시장,40000.0,40000.0,73330.0,25000.0,3670.0,,35000.0
2021-12-23,안양평촌농수산물시장,40000.0,40000.0,72500.0,,5000.0,,40000.0
2021-12-23,인천종합연안부두어시장,35000.0,40000.0,70000.0,40000.0,4170.0,,35000.0
2021-12-24,가락시장,41430.0,39460.0,85560.0,45000.0,4460.0,,39530.0
2021-12-24,강서농수산물시장,47000.0,42500.0,76250.0,50000.0,3760.0,,43330.0
2021-12-24,구리농수산물시장,42500.0,39400.0,78330.0,40000.0,3840.0,,35000.0
2021-12-24,노량진시장,34930.0,31250.0,82090.0,40000.0,4070.0,,32190.0
2021-12-24,마포농수산물시장,40000.0,50000.0,,,4590.0,,37500.0
2021-12-24,부산민락어민활어직판장,35000.0,,,,,,
2021-12-24,소래포구종합어시장,36000.0,43750.0,85000.0,40000.0,4590.0,,35000.0
2021-12-24,수원농수산물시장,40000.0,40000.0,73330.0,25000.0,3780.0,,35000.0
2021-12-24,안양평촌농수산물시장,40000.0,40000.0,72500.0,,5000.0,,40000.0
2021-12-24,인천종합연안부두어시장,35000.0,40000.0,70000.0,40000.0,4170.0,,35000.0
2021-12-25,가락시장,41540.0,40730.0,86430.0,45000.0,4460.0,,39830.0
2021-12-25,강서농수산물시장,46250.0,42500.0,76250.0,50000.0,3550.0,,43750.0
2021-12-25,구리농수산물시장,42500.0,39400.0,78330.0,40000.0,3760.0,,35000.0
2021-12-25,노량진시장,34150.0,31250.0,80620.0,40000.0,4140.0,,31790.0
2021-12-25,마포농수산물시장,40000.0,50000.0,,,4590.0,,37500.0
2021-12-25,부산민락어민활어직판장,35000.0,,,,,,
2021-12-25,소래포구종합어시장,36000.0,43000.0,85000.0,40000.0,4500.0,,35000.0
2021-12-25,수원농수산물시장,40000.0,40000.0,74000.0,25000.0,3670.0,,35000.0
2021-12-25,안양평촌농수산물시장,40000.0,40000.0,72500.0,,5000.0,,40000.0
2021-12-25,인천종합연안부두어시장,35000.0,36670.0,70000.0,40000.0,4000.0,,35000.0
2021-12-26,가락시장,41540.0,40250.0,86250.0,45000.0,4540.0,,39850.0
2021-12-26,강서농수산물시장,46250.0,42500.0,75000.0,50000.0,3550.0,,43750.0
2021-12-26,구리농수산물시장,42500.0,39400.0,78330.0,40000.0,3760.0,,35000.0
2021-12-26,노량진시장,34540.0,31250.0,80000.0,40000.0,4010.0,,31790.0
2021-12-26,마포농수산물시장,40000.0,50000.0,,,4590.0,,37500.0
2021-12-26,부산민락어민활어직판장,35000.0,,,,,,
2021-12-26,소래포구종합어시장,35830.0,43000.0,85000.0,40000.0,4500.0,,35000.0
2021-12-26,수원농수산물시장,40000.0,40000.0,73570.0,25000.0,3670.0,,35000.0
2021-12-26,안양평촌농수산물시장,40000.0,40000.0,72500.0,,5000.0,,40000.0
2021-12-26,인천종합연안부두어시장,35000.0,36670.0,70000.0,40000.0,4000.0,,35000.0
2021-12-27,가락시장,41330.0,39500.0,86670.0,45000.0,4490.0,,39530.0
